company_name,company_domain,playbook_name
Stadt Rathenow,rathenow.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Neuruppin,neuruppin.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Schwedt/Oder,schwedt.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Prenzlau,prenzlau.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Senftenberg,senftenberg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Luckenwalde,luckenwalde.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Wittenberge,wittenberge.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Guben,guben.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Forst (Lausitz),forst-lausitz.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Spremberg,spremberg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Lübben (Spreewald),luebben.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Lübbenau/Spreewald,luebbenau-spreewald.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Teltow,teltow.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Kleinmachnow,kleinmachnow.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Werder (Havel),werder-havel.de,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Beelitz,beelitz.de,Government / Öffentlicher Sektor / Military / Defense DACH
Land Baden-Württemberg (Staatsministerium),baden-wuerttemberg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Landtag von Baden-Württemberg,landtag-bw.de,Government / Öffentlicher Sektor / Military / Defense DACH
Freistaat Bayern (Bayerische Staatsregierung),bayern.de,Government / Öffentlicher Sektor / Military / Defense DACH
Bayerischer Landtag,bayern.landtag.de,Government / Öffentlicher Sektor / Military / Defense DACH
Abgeordnetenhaus von Berlin,parlament-berlin.de,Government / Öffentlicher Sektor / Military / Defense DACH
Land Brandenburg,brandenburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Landtag Brandenburg,landtag.brandenburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Freie Hansestadt Bremen (Senat),senatspressestelle.bremen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Bremische Bürgerschaft,bremische-buergerschaft.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hamburgische Bürgerschaft,buergerschaft-hh.de,Government / Öffentlicher Sektor / Military / Defense DACH
Land Hessen (Hessische Staatskanzlei),hessen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hessischer Landtag,hessischer-landtag.de,Government / Öffentlicher Sektor / Military / Defense DACH
Land Mecklenburg-Vorpommern (Landesregierung),regierung-mv.de,Government / Öffentlicher Sektor / Military / Defense DACH
Landtag Mecklenburg-Vorpommern,landtag-mv.de,Government / Öffentlicher Sektor / Military / Defense DACH
Land Niedersachsen,niedersachsen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Niedersächsischer Landtag,landtag-niedersachsen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Land Nordrhein-Westfalen,land.nrw,Government / Öffentlicher Sektor / Military / Defense DACH
Landtag Nordrhein-Westfalen,landtag.nrw.de,Government / Öffentlicher Sektor / Military / Defense DACH
Land Rheinland-Pfalz,rlp.de,Government / Öffentlicher Sektor / Military / Defense DACH
Landtag Rheinland-Pfalz,landtag.rlp.de,Government / Öffentlicher Sektor / Military / Defense DACH
Saarland (Staatskanzlei),saarland.de,Government / Öffentlicher Sektor / Military / Defense DACH
Landtag des Saarlandes,landtag-saar.de,Government / Öffentlicher Sektor / Military / Defense DACH
Freistaat Sachsen,sachsen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Sächsischer Landtag,landtag.sachsen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Land Sachsen-Anhalt,sachsen-anhalt.de,Government / Öffentlicher Sektor / Military / Defense DACH
Landtag von Sachsen-Anhalt,landtag.sachsen-anhalt.de,Government / Öffentlicher Sektor / Military / Defense DACH
Land Schleswig-Holstein,schleswig-holstein.de,Government / Öffentlicher Sektor / Military / Defense DACH
Schleswig-Holsteinischer Landtag,landtag.ltsh.de,Government / Öffentlicher Sektor / Military / Defense DACH
Freistaat Thüringen,thueringen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Thüringer Landtag,thueringer-landtag.de,Government / Öffentlicher Sektor / Military / Defense DACH
Polizei Baden-Württemberg,polizei-bw.de,Government / Öffentlicher Sektor / Military / Defense DACH
Polizei Bayern,polizei.bayern.de,Government / Öffentlicher Sektor / Military / Defense DACH
Polizei Berlin,polizei.berlin.de,Government / Öffentlicher Sektor / Military / Defense DACH
Polizei Brandenburg,polizei.brandenburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Polizei Bremen,polizei.bremen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Polizei Hamburg,polizei.hamburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Polizei Hessen,polizei.hessen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Polizei Mecklenburg-Vorpommern,polizei.mvnet.de,Government / Öffentlicher Sektor / Military / Defense DACH
Polizei Niedersachsen,polizei.niedersachsen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Polizei Nordrhein-Westfalen,polizei.nrw,Government / Öffentlicher Sektor / Military / Defense DACH
Polizei Rheinland-Pfalz,polizei.rlp.de,Government / Öffentlicher Sektor / Military / Defense DACH
Polizei Saarland,polizei.saarland.de,Government / Öffentlicher Sektor / Military / Defense DACH
Polizei Sachsen,polizei.sachsen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Polizei Sachsen-Anhalt,polizei.sachsen-anhalt.de,Government / Öffentlicher Sektor / Military / Defense DACH
Landeskriminalamt Nordrhein-Westfalen,lka.nrw.de,Government / Öffentlicher Sektor / Military / Defense DACH
Landeskriminalamt Baden-Württemberg,lka-bw.de,Government / Öffentlicher Sektor / Military / Defense DACH
Statistisches Landesamt Baden-Württemberg,statistik-bw.de,Government / Öffentlicher Sektor / Military / Defense DACH
Bayerisches Landesamt für Statistik,statistik.bayern.de,Government / Öffentlicher Sektor / Military / Defense DACH
Amt für Statistik Berlin-Brandenburg,statistik-berlin-brandenburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Statistisches Amt für Hamburg und Schleswig-Holstein (Statistik Nord),statistik-nord.de,Government / Öffentlicher Sektor / Military / Defense DACH
Hessisches Statistisches Landesamt,statistik.hessen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Statistisches Amt Mecklenburg-Vorpommern,laiv-mv.de,Government / Öffentlicher Sektor / Military / Defense DACH
Landesamt für Statistik Niedersachsen,statistik.niedersachsen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Information und Technik Nordrhein-Westfalen (IT.NRW),it.nrw.de,Government / Öffentlicher Sektor / Military / Defense DACH
Statistisches Landesamt Rheinland-Pfalz,statistik.rlp.de,Government / Öffentlicher Sektor / Military / Defense DACH
Statistisches Landesamt Sachsen,statistik.sachsen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Statistisches Landesamt Sachsen-Anhalt,statistik.sachsen-anhalt.de,Government / Öffentlicher Sektor / Military / Defense DACH
Thüringer Landesamt für Statistik,statistik.thueringen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Landesamt für Verfassungsschutz Baden-Württemberg,verfassungsschutz-bw.de,Government / Öffentlicher Sektor / Military / Defense DACH
Bayerisches Landesamt für Verfassungsschutz,verfassungsschutz.bayern.de,Government / Öffentlicher Sektor / Military / Defense DACH
Landesamt für Verfassungsschutz Hessen,lfv.hessen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Oberlandesgericht München,justiz.bayern.de,Government / Öffentlicher Sektor / Military / Defense DACH
Oberlandesgericht Köln,olg-koeln.nrw.de,Government / Öffentlicher Sektor / Military / Defense DACH
Oberlandesgericht Düsseldorf,olg-duesseldorf.nrw.de,Government / Öffentlicher Sektor / Military / Defense DACH
Oberlandesgericht Hamm,olg-hamm.nrw.de,Government / Öffentlicher Sektor / Military / Defense DACH
Oberlandesgericht Frankfurt am Main,ordentliche-gerichtsbarkeit.hessen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Oberlandesgericht Stuttgart,olg-stuttgart.de,Government / Öffentlicher Sektor / Military / Defense DACH
Oberlandesgericht Celle,oberlandesgericht-celle.niedersachsen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Oberlandesgericht Dresden,justiz.sachsen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Oberlandesgericht Hamburg,justiz.hamburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Bundesbeauftragter für den Datenschutz und die Informationsfreiheit (BfDI),bfdi.bund.de,Government / Öffentlicher Sektor / Military / Defense DACH
Landesbeauftragter für Datenschutz Baden-Württemberg,baden-wuerttemberg.datenschutz.de,Government / Öffentlicher Sektor / Military / Defense DACH
Bayerisches Landesamt für Datenschutzaufsicht,lda.bayern.de,Government / Öffentlicher Sektor / Military / Defense DACH
Landesbeauftragte für Datenschutz und Informationsfreiheit NRW (LDI NRW),ldi.nrw.de,Government / Öffentlicher Sektor / Military / Defense DACH
Der Hessische Beauftragte für Datenschutz und Informationsfreiheit,datenschutz.hessen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Berliner Beauftragte für Datenschutz und Informationsfreiheit,datenschutz-berlin.de,Government / Öffentlicher Sektor / Military / Defense DACH
Techniker Krankenkasse (TK),tk.de,Government / Öffentlicher Sektor / Military / Defense DACH
BARMER,barmer.de,Government / Öffentlicher Sektor / Military / Defense DACH
DAK-Gesundheit,dak.de,Government / Öffentlicher Sektor / Military / Defense DACH
KKH Kaufmännische Krankenkasse,kkh.de,Government / Öffentlicher Sektor / Military / Defense DACH
hkk Krankenkasse,hkk.de,Government / Öffentlicher Sektor / Military / Defense DACH
KNAPPSCHAFT,knappschaft.de,Government / Öffentlicher Sektor / Military / Defense DACH
AOK-Bundesverband,aok.de,Government / Öffentlicher Sektor / Military / Defense DACH
IKK classic,ikk-classic.de,Government / Öffentlicher Sektor / Military / Defense DACH
IKK Südwest,ikk-suedwest.de,Government / Öffentlicher Sektor / Military / Defense DACH
IKK Nord,ikk-nord.de,Government / Öffentlicher Sektor / Military / Defense DACH
IKK gesund plus,ikk-gesundplus.de,Government / Öffentlicher Sektor / Military / Defense DACH
BIG direkt gesund,big-direkt.de,Government / Öffentlicher Sektor / Military / Defense DACH
SBK Siemens-Betriebskrankenkasse,sbk.org,Government / Öffentlicher Sektor / Military / Defense DACH
mhplus Betriebskrankenkasse,mhplus-krankenkasse.de,Government / Öffentlicher Sektor / Military / Defense DACH
Salus BKK,salus-bkk.de,Government / Öffentlicher Sektor / Military / Defense DACH
BKK VBU,meine-krankenkasse.de,Government / Öffentlicher Sektor / Military / Defense DACH
Bahn-BKK,bahn-bkk.de,Government / Öffentlicher Sektor / Military / Defense DACH
pronova BKK,pronovabkk.de,Government / Öffentlicher Sektor / Military / Defense DACH
VIACTIV Krankenkasse,viactiv.de,Government / Öffentlicher Sektor / Military / Defense DACH
BKK firmus,bkk-firmus.de,Government / Öffentlicher Sektor / Military / Defense DACH
BKK Mobil Oil,bkk-mobil-oil.de,Government / Öffentlicher Sektor / Military / Defense DACH
energie-BKK,energie-bkk.de,Government / Öffentlicher Sektor / Military / Defense DACH
Continentale Betriebskrankenkasse,continentale-bkk.de,Government / Öffentlicher Sektor / Military / Defense DACH
Novitas BKK,novitas-bkk.de,Government / Öffentlicher Sektor / Military / Defense DACH
Heimat Krankenkasse,heimat-krankenkasse.de,Government / Öffentlicher Sektor / Military / Defense DACH
R+V Betriebskrankenkasse,ruv-bkk.de,Government / Öffentlicher Sektor / Military / Defense DACH
Audi BKK,audibkk.de,Government / Öffentlicher Sektor / Military / Defense DACH
BKK ProVita,bkk-provita.de,Government / Öffentlicher Sektor / Military / Defense DACH
Vereinigte IKK,vereinigte-ikk.de,Government / Öffentlicher Sektor / Military / Defense DACH
GKV-Spitzenverband,gkv-spitzenverband.de,Government / Öffentlicher Sektor / Military / Defense DACH
Medizinischer Dienst Bund,md-bund.de,Government / Öffentlicher Sektor / Military / Defense DACH
Kassenärztliche Bundesvereinigung (KBV),kbv.de,Government / Öffentlicher Sektor / Military / Defense DACH
Kassenzahnärztliche Bundesvereinigung (KZBV),kzbv.de,Government / Öffentlicher Sektor / Military / Defense DACH
Bundesärztekammer,bundesaerztekammer.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsche Rentenversicherung Bayern Süd,drv-bayernsued.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsche Rentenversicherung Baden-Württemberg,deutsche-rentenversicherung-bw.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsche Rentenversicherung Rheinland,drv-rheinland.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsche Rentenversicherung Westfalen,drv-westfalen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsche Rentenversicherung Nord,drv-nord.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsche Rentenversicherung Braunschweig-Hannover,drv-bsh.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsche Rentenversicherung Mitteldeutschland,drv-mitteldeutschland.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsche Rentenversicherung Hessen,drv-hessen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsche Rentenversicherung Rheinland-Pfalz,drv-rlp.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsche Rentenversicherung Saarland,drv-saarland.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsche Rentenversicherung Berlin-Brandenburg,drv-berlin-brandenburg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsche Rentenversicherung Nordbayern,drv-nordbayern.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsche Rentenversicherung Oldenburg-Bremen,drv-oldenburg-bremen.de,Government / Öffentlicher Sektor / Military / Defense DACH
Deutsche Rentenversicherung Knappschaft-Bahn-See,kbs.de,Government / Öffentlicher Sektor / Military / Defense DACH
Berufsgenossenschaft der Bauwirtschaft (BG BAU),bgbau.de,Government / Öffentlicher Sektor / Military / Defense DACH
Berufsgenossenschaft Handel und Warenlogistik (BGHW),bghw.de,Government / Öffentlicher Sektor / Military / Defense DACH
Berufsgenossenschaft Holz und Metall (BGHM),bghm.de,Government / Öffentlicher Sektor / Military / Defense DACH
Berufsgenossenschaft Nahrungsmittel und Gastgewerbe (BGN),bgn.de,Government / Öffentlicher Sektor / Military / Defense DACH
Berufsgenossenschaft für Gesundheitsdienst und Wohlfahrtspflege (BGW),bgw-online.de,Government / Öffentlicher Sektor / Military / Defense DACH
Berufsgenossenschaft Rohstoffe und chemische Industrie (BG RCI),bgrci.de,Government / Öffentlicher Sektor / Military / Defense DACH
Berufsgenossenschaft Verkehrswirtschaft Post-Logistik Telekommunikation (BG Verkehr),bg-verkehr.de,Government / Öffentlicher Sektor / Military / Defense DACH
Verwaltungs-Berufsgenossenschaft (VBG),vbg.de,Government / Öffentlicher Sektor / Military / Defense DACH
Berufsgenossenschaft Energie Textil Elektro Medienerzeugnisse (BG ETEM),bgetem.de,Government / Öffentlicher Sektor / Military / Defense DACH
Unfallkasse Bund und Bahn,uk-bund.de,Government / Öffentlicher Sektor / Military / Defense DACH
Unfallkasse Nordrhein-Westfalen,unfallkasse-nrw.de,Government / Öffentlicher Sektor / Military / Defense DACH
Unfallkasse Baden-Württemberg,ukbw.de,Government / Öffentlicher Sektor / Military / Defense DACH
Kommunale Unfallversicherung Bayern,kuvb.de,Government / Öffentlicher Sektor / Military / Defense DACH
"Sozialversicherung für Landwirtschaft, Forsten und Gartenbau (SVLFG)",svlfg.de,Government / Öffentlicher Sektor / Military / Defense DACH
BWI GmbH,bwi.de,Government / Öffentlicher Sektor / Military / Defense DACH
Dataport AöR,dataport.de,Government / Öffentlicher Sektor / Military / Defense DACH
Komm.ONE AöR,komm.one,Government / Öffentlicher Sektor / Military / Defense DACH
AKDB - Anstalt für Kommunale Datenverarbeitung in Bayern,akdb.de,Government / Öffentlicher Sektor / Military / Defense DACH
ekom21 - KGRZ Hessen,ekom21.de,Government / Öffentlicher Sektor / Military / Defense DACH
regio iT gmbh,regioit.de,Government / Öffentlicher Sektor / Military / Defense DACH
Kommunales Rechenzentrum Niederrhein (KRZN),krzn.de,Government / Öffentlicher Sektor / Military / Defense DACH
KDO - Kommunale Datenverarbeitung Oldenburg,kdo.de,Government / Öffentlicher Sektor / Military / Defense DACH
govdigital eG,govdigital.de,Government / Öffentlicher Sektor / Military / Defense DACH
Südwestfalen-IT (SIT),sit.nrw,Government / Öffentlicher Sektor / Military / Defense DACH
KRZ Lemgo,krz.de,Government / Öffentlicher Sektor / Military / Defense DACH
citeq Münster,citeq.de,Government / Öffentlicher Sektor / Military / Defense DACH
Landesbetrieb IT.Niedersachsen,it.niedersachsen.de,Government / Öffentlicher Sektor / Military / Defense DACH
"Landesamt für Digitalisierung, Breitband und Vermessung Bayern (LDBV)",ldbv.bayern.de,Government / Öffentlicher Sektor / Military / Defense DACH
Bundeskanzleramt Österreich,bundeskanzleramt.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Bundesministerium für europäische und internationale Angelegenheiten,bmeia.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Bundesministerium für Finanzen (BMF),bmf.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Bundesministerium für Inneres (BMI),bmi.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Bundesministerium für Landesverteidigung (BMLV),bmlv.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Bundesministerium für Justiz,bmj.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Bundesministerium für Bildung,bmb.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
"Bundesministerium für Wirtschaft, Energie und Tourismus",bmwet.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
"Bundesministerium für Innovation, Mobilität und Infrastruktur",bmimi.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
"Bundesministerium für Wohnen, Kunst, Kultur, Medien und Sport",bmwkms.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
"Bundesministerium für Land- und Forstwirtschaft, Klima- und Umweltschutz",bmluk.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Sozialministerium (BMSGPK),sozialministerium.at,Government / Öffentlicher Sektor / Military / Defense DACH
Österreichisches Parlament,parlament.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Bundespräsident der Republik Österreich,bundespraesident.at,Government / Öffentlicher Sektor / Military / Defense DACH
Rechnungshof Österreich,rechnungshof.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Verfassungsgerichtshof,vfgh.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Verwaltungsgerichtshof,vwgh.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Oberster Gerichtshof,ogh.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Statistik Austria,statistik.at,Government / Öffentlicher Sektor / Military / Defense DACH
oesterreich.gv.at (Amtshelfer),oesterreich.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Bundesrechenzentrum GmbH (BRZ),brz.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Österreichisches Bundesheer,bundesheer.at,Government / Öffentlicher Sektor / Military / Defense DACH
Datenschutzbehörde,dsb.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Finanzmarktaufsicht Österreich (FMA),fma.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Oesterreichische Nationalbank (OeNB),oenb.at,Government / Öffentlicher Sektor / Military / Defense DACH
Arbeitsmarktservice Österreich (AMS),ams.at,Government / Öffentlicher Sektor / Military / Defense DACH
ASFINAG,asfinag.at,Government / Öffentlicher Sektor / Military / Defense DACH
Umweltbundesamt Österreich,umweltbundesamt.at,Government / Öffentlicher Sektor / Military / Defense DACH
Bundesamt für Fremdenwesen und Asyl (BFA),bfa.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Land Wien (Stadt Wien),wien.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Land Niederösterreich,noe.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Land Oberösterreich,land-oberoesterreich.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Land Salzburg,salzburg.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Land Tirol,tirol.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Land Vorarlberg,vorarlberg.at,Government / Öffentlicher Sektor / Military / Defense DACH
Land Kärnten,ktn.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Land Steiermark,verwaltung.steiermark.at,Government / Öffentlicher Sektor / Military / Defense DACH
Land Burgenland,burgenland.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Graz,graz.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Linz,linz.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Salzburg,stadt-salzburg.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Innsbruck,innsbruck.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Klagenfurt am Wörthersee,klagenfurt.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Villach,villach.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Wels,wels.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Steyr,steyr.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Wiener Neustadt,wiener-neustadt.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt St. Pölten,st-poelten.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Eisenstadt,eisenstadt.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Bregenz,bregenz.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Dornbirn,dornbirn.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Feldkirch,feldkirch.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Leoben,leoben.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Krems an der Donau,krems.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Baden,baden.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Hallein,hallein.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Kufstein,kufstein.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Amstetten,amstetten.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Traun,traun.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Gmunden,gmunden.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Klosterneuburg,klosterneuburg.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Mödling,moedling.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Kapfenberg,kapfenberg.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Wolfsberg,wolfsberg.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Bruck an der Mur,bruckmur.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Schwechat,schwechat.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Tulln an der Donau,tulln.at,Government / Öffentlicher Sektor / Military / Defense DACH
Stadt Spittal an der Drau,spittal-drau.at,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Wien,univie.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
Technische Universität Wien,tuwien.at,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Graz,uni-graz.at,Government / Öffentlicher Sektor / Military / Defense DACH
Technische Universität Graz,tugraz.at,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Innsbruck,uni-innsbruck.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
Paris Lodron Universität Salzburg,plus.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
Johannes Kepler Universität Linz,jku.at,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Klagenfurt,aau.at,Government / Öffentlicher Sektor / Military / Defense DACH
Wirtschaftsuniversität Wien (WU),wu.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
Universität für Bodenkultur Wien (BOKU),boku.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
Montanuniversität Leoben,unileoben.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
Medizinische Universität Wien,meduniwien.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
Medizinische Universität Graz,medunigraz.at,Government / Öffentlicher Sektor / Military / Defense DACH
Medizinische Universität Innsbruck,i-med.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
Veterinärmedizinische Universität Wien,vetmeduni.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
Universität für Weiterbildung Krems,donau-uni.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
Universität Mozarteum Salzburg,moz.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
Universität für Musik und darstellende Kunst Wien,mdw.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
Akademie der bildenden Künste Wien,akbild.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
Universität für künstlerische und industrielle Gestaltung Linz,kunstuni-linz.at,Government / Öffentlicher Sektor / Military / Defense DACH
Kunstuniversität Graz,kug.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
FH Oberösterreich,fh-ooe.at,Government / Öffentlicher Sektor / Military / Defense DACH
FH JOANNEUM,fh-joanneum.at,Government / Öffentlicher Sektor / Military / Defense DACH
FH St. Pölten,fhstp.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
FH Kärnten,fh-kaernten.at,Government / Öffentlicher Sektor / Military / Defense DACH
FH Wiener Neustadt,fhwn.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
FH Technikum Wien,technikum-wien.at,Government / Öffentlicher Sektor / Military / Defense DACH
FH Campus Wien,fh-campuswien.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
FH Salzburg,fh-salzburg.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
Management Center Innsbruck (MCI),mci.edu,Government / Öffentlicher Sektor / Military / Defense DACH
FH Vorarlberg,fhv.at,Government / Öffentlicher Sektor / Military / Defense DACH
FH Burgenland,fh-burgenland.at,Government / Öffentlicher Sektor / Military / Defense DACH
IMC Krems,imc.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
FHWien der WKW,fh-wien.ac.at,Government / Öffentlicher Sektor / Military / Defense DACH
Österreichische Gesundheitskasse (ÖGK),oegk.at,Government / Öffentlicher Sektor / Military / Defense DACH
Pensionsversicherungsanstalt (PVA),pv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Allgemeine Unfallversicherungsanstalt (AUVA),auva.at,Government / Öffentlicher Sektor / Military / Defense DACH
Sozialversicherung der Selbständigen (SVS),svs.at,Government / Öffentlicher Sektor / Military / Defense DACH
Versicherungsanstalt öffentlich Bediensteter (BVAEB),bvaeb.at,Government / Öffentlicher Sektor / Military / Defense DACH
Dachverband der Sozialversicherungsträger,sozialversicherung.at,Government / Öffentlicher Sektor / Military / Defense DACH
Österreichischer Städtebund,staedtebund.gv.at,Government / Öffentlicher Sektor / Military / Defense DACH
Österreichischer Gemeindebund,gemeindebund.at,Government / Öffentlicher Sektor / Military / Defense DACH
Glock GmbH,glock.com,Government / Öffentlicher Sektor / Military / Defense DACH
Steyr Arms GmbH,steyr-arms.com,Government / Öffentlicher Sektor / Military / Defense DACH
Hirtenberger Defence Systems,hirtenberger.com,Government / Öffentlicher Sektor / Military / Defense DACH
